Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale,Action Name,TargetCountryName,TargetCountryCodeName,ReceivingCountryName,ReceivingCountryCodeName
20160106,1,1,1,2,10,35,-0.988092728,0,"Express intent to yield, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,12,4,-3.348729792,-0.4,Consult,USA,GOV,USA,BUS
20160106,1,1,1,2,13,13,-0.275291444,0.4,Make optimistic comment,USA,GOV,USA,BUS
20160106,1,1,1,2,14,1,2.670623145,0,Make Public Statement,USA,GOV,USA,BUS
20160106,1,1,1,2,20,80,-0.879366271,3,"Yield, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,30,6,-3.140096618,4,Engage in Material Cooperation,USA,GOV,USA,BUS
20160106,1,1,1,2,36,16,-3.24137931,4,Deny responsibility,USA,GOV,USA,BUS
20160106,1,1,1,2,40,50,-1.920401676,1,"Engage in diplomatic cooperation, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,42,6,-2.740253523,1.9,Engage in Material Cooperation,USA,GOV,USA,BUS
20160106,1,1,1,2,50,5,-0.256410256,3.5,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160106,1,1,1,2,51,10,0.815217391,3.4,"Make statement, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,70,5,3.318584071,7,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160106,1,1,1,2,84,4,-0.925773853,7,Consult,USA,GOV,USA,BUS
20160106,1,1,1,2,90,14,0.827745151,-2,Consider policy option,USA,GOV,USA,BUS
20160106,1,1,1,2,100,10,0.938967136,-5,"Make statement, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,112,6,-5.619047619,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20160106,1,1,1,2,114,2,0.518134715,-2,Appeal,USA,GOV,USA,BUS
20160106,1,1,1,2,120,10,-3.614457831,-4,"Make statement, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,141,10,0.473684211,-6.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,160,10,0,-4,"Make statement, not specified below",USA,GOV,USA,BUS
20160106,1,1,1,2,172,6,-1.587301587,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20160106,1,1,1,2,173,2,-5.137614679,-5,Appeal,USA,GOV,USA,BUS
20160106,1,1,1,2,190,10,-7.807807808,-10,"Make statement, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,11,12,-2.042917432,-0.1,Make pessimistic comment,USA,GOV,USA,BUS
20160107,1,1,1,2,23,11,-6.145746019,3.400000048,Decline comment,USA,GOV,USA,BUS
20160107,1,1,1,2,10,22,-2.205008108,0,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20160107,1,1,1,2,13,14,-1.25408473,0.4,Consider policy option,USA,GOV,USA,BUS
20160107,1,1,1,2,14,5,5.865062074,0,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160107,1,1,1,2,20,47,-1.1833232,3,#N/A,USA,GOV,USA,BUS
20160107,1,1,1,2,26,7,1.735357918,4,Provide Aid,USA,GOV,USA,BUS
20160107,1,1,1,2,30,22,-1.584158335,4,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20160107,1,1,1,2,31,12,-3.713450292,5.2,Make pessimistic comment,USA,GOV,USA,BUS
20160107,1,1,1,2,36,18,-1.023426516,4,Make empathetic comment,USA,GOV,USA,BUS
20160107,1,1,1,2,40,39,-1.204222959,1,Express intent to mediate,USA,GOV,USA,BUS
20160107,1,1,1,2,42,28,-1.789413803,1.9,Appeal to engage in or accept mediation,USA,GOV,USA,BUS
20160107,1,1,1,2,43,21,-1.063442319,2.8,"Appeal for material cooperation, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,50,2,1.543209877,3.5,Appeal,USA,GOV,USA,BUS
20160107,1,1,1,2,51,23,4.368556395,3.4,"Appeal for aid, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,57,6,-1.405975395,8,Engage in Material Cooperation,USA,GOV,USA,BUS
20160107,1,1,1,2,70,16,4.394456673,7,Deny responsibility,USA,GOV,USA,BUS
20160107,1,1,1,2,71,35,-2.545395864,7.4,"Express intent to yield, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,84,10,0.890566885,7,"Make statement, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,90,12,-0.186933715,-2,Make pessimistic comment,USA,GOV,USA,BUS
20160107,1,1,1,2,100,3,-1.083032491,-5,Express intent to cooperate,USA,GOV,USA,BUS
20160107,1,1,1,2,111,12,-1.033057851,-2,Make pessimistic comment,USA,GOV,USA,BUS
20160107,1,1,1,2,112,8,-5.040064415,-2,Yield,USA,GOV,USA,BUS
20160107,1,1,1,2,114,2,0.516795866,-2,Appeal,USA,GOV,USA,BUS
20160107,1,1,1,2,120,30,-4.730540876,-4,"Express intent to cooperate, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,141,10,0.473684211,-6.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160107,1,1,1,2,173,6,-4.87804878,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20160107,1,1,1,2,190,5,-3.687315634,-10,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,11,6,-2.160493827,-0.1,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,22,20,-4.849870983,3.2,"Make an appeal or request, not specified below",USA,GOV,USA,BUS
20160108,1,1,1,2,23,1,-5.479452055,3.4,Make Public Statement,USA,GOV,USA,BUS
20160108,1,1,1,2,37,6,-1.384083045,5,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,833,6,-1.035673188,5,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,101,15,-4.028114419,-5,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20160108,1,1,1,2,138,10,-1.33037694,-7,"Make statement, not specified below",USA,GOV,USA,BUS
20160108,1,1,1,2,174,5,-1.771479185,-5,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,10,46,-1.813387199,0,Engage in negotiation,USA,GOV,USA,BUS
20160108,1,1,1,2,12,3,-3.271028037,-0.4,Express intent to cooperate,USA,GOV,USA,BUS
20160108,1,1,1,2,20,36,-2.647367235,3,Express intent to meet or negotiate,USA,GOV,USA,BUS
20160108,1,1,1,2,26,7,1.754385965,4,Provide Aid,USA,GOV,USA,BUS
20160108,1,1,1,2,30,10,-2.857142857,4,"Make statement, not specified below",USA,GOV,USA,BUS
20160108,1,1,1,2,31,6,3.180992134,5.2,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,36,6,-2.941176471,4,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,40,37,-2.527700004,1,Express intent to settle dispute,USA,GOV,USA,BUS
20160108,1,1,1,2,42,8,-3.773253473,1.9,Yield,USA,GOV,USA,BUS
20160108,1,1,1,2,43,6,-0.50955414,2.8,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,46,8,5.128415862,7,Yield,USA,GOV,USA,BUS
20160108,1,1,1,2,50,24,2.672315762,3.5,"Appeal for political reform, not specified below",USA,GOV,USA,BUS
20160108,1,1,1,2,51,1,1.015228426,3.4,Make Public Statement,USA,GOV,USA,BUS
20160108,1,1,1,2,70,6,2.166906249,7,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,71,23,-2.249540244,7.4,"Appeal for aid, not specified below",USA,GOV,USA,BUS
20160108,1,1,1,2,84,12,-0.634986128,7,Make pessimistic comment,USA,GOV,USA,BUS
20160108,1,1,1,2,90,18,-0.372203887,-2,Make empathetic comment,USA,GOV,USA,BUS
20160108,1,1,1,2,111,15,-1.895595935,-2,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20160108,1,1,1,2,112,12,-4.04205997,-2,Make pessimistic comment,USA,GOV,USA,BUS
20160108,1,1,1,2,114,8,-6.823529412,-2,Yield,USA,GOV,USA,BUS
20160108,1,1,1,2,120,12,-2.573126495,-4,Make pessimistic comment,USA,GOV,USA,BUS
20160108,1,1,1,2,141,10,0.473684211,-6.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160108,1,1,1,2,173,6,-15.76576577,-5,Engage in Material Cooperation,USA,GOV,USA,BUS
20160108,1,1,1,2,190,26,-1.984093905,-10,Appeal to others to meet or negotiate,USA,GOV,USA,BUS
20160109,1,1,1,2,22,10,-5.688073158,3.200000048,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,23,10,-3.777777778,3.4,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,72,10,-7.392996109,8.3,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,101,15,-4.071602075,-5,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20160109,1,1,1,2,10,8,0.760873507,0,Yield,USA,GOV,USA,BUS
20160109,1,1,1,2,14,10,-3.411675512,0,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,20,20,-2.702408607,3,"Make an appeal or request, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,30,10,-3.074433657,4,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,33,6,2.52764613,5.2,Engage in Material Cooperation,USA,GOV,USA,BUS
20160109,1,1,1,2,36,16,-2.929501429,4,Deny responsibility,USA,GOV,USA,BUS
20160109,1,1,1,2,40,10,-2.412380337,1,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,42,3,-0.99496438,1.9,Express intent to cooperate,USA,GOV,USA,BUS
20160109,1,1,1,2,46,4,5.315614618,7,Consult,USA,GOV,USA,BUS
20160109,1,1,1,2,50,10,0.64516129,3.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,51,20,-2.92200967,3.4,"Make an appeal or request, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,60,10,1.274787535,6,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,70,10,-3.248587608,7,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,71,10,2.826855124,7.4,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,84,2,0.331674959,7,Appeal,USA,GOV,USA,BUS
20160109,1,1,1,2,90,15,-5.077168666,-2,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20160109,1,1,1,2,111,15,-3.455243893,-2,Acknowledge or claim responsibility,USA,GOV,USA,BUS
20160109,1,1,1,2,112,6,-4.937210839,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20160109,1,1,1,2,114,10,-2.638522427,-2,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,141,10,0.473435034,-6.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160109,1,1,1,2,173,3,-12.59541985,-5,Express intent to cooperate,USA,GOV,USA,BUS
20160110,1,1,1,2,192,2,1.046025105,-9.5,Appeal,USA,GOV,USA,BUS
20160110,1,1,1,2,193,4,3.791469194,-10,Consult,USA,GOV,USA,BUS
20160110,1,1,1,2,10,22,-1.65692974,0,Appeal for diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20160110,1,1,1,2,12,4,1.388888889,-0.4,Consult,USA,GOV,USA,BUS
20160110,1,1,1,2,20,52,4.844622207,3,Defend verbally,USA,GOV,USA,BUS
20160110,1,1,1,2,30,2,-3.703703704,4,Appeal,USA,GOV,USA,BUS
20160110,1,1,1,2,31,2,-3.703703704,5.2,Appeal,USA,GOV,USA,BUS
20160110,1,1,1,2,36,26,-2.358938725,4,Appeal to others to meet or negotiate,USA,GOV,USA,BUS
20160110,1,1,1,2,40,8,-1.276252803,1,Yield,USA,GOV,USA,BUS
20160110,1,1,1,2,42,5,-1.587038689,1.9,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160110,1,1,1,2,43,16,-0.192261476,2.8,Deny responsibility,USA,GOV,USA,BUS
20160110,1,1,1,2,46,2,-4.829545455,7,Appeal,USA,GOV,USA,BUS
20160110,1,1,1,2,50,10,-1.939655172,3.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160110,1,1,1,2,51,38,-2.495024159,3.4,Express intent to accept mediation,USA,GOV,USA,BUS
20160110,1,1,1,2,71,16,-1.889699374,7.4,Deny responsibility,USA,GOV,USA,BUS
20160110,1,1,1,2,80,1,7.36677116,5,Make Public Statement,USA,GOV,USA,BUS
20160110,1,1,1,2,111,48,2.6381688,-2,#N/A,USA,GOV,USA,BUS
20160110,1,1,1,2,112,6,1.204819277,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,23,10,-3.964757709,3.4,"Make statement, not specified below",USA,GOV,USA,BUS
20160111,1,1,1,2,81,8,2.052091555,5,Yield,USA,GOV,USA,BUS
20160111,1,1,1,2,124,12,1.987812119,-4,Make pessimistic comment,USA,GOV,USA,BUS
20160111,1,1,1,2,10,26,0.840839873,0,Appeal to others to meet or negotiate,USA,GOV,USA,BUS
20160111,1,1,1,2,14,2,-1.886792453,0,Appeal,USA,GOV,USA,BUS
20160111,1,1,1,2,20,32,-2.28650076,3,Express intent to engage in diplomatic cooperation (such as policy support),USA,GOV,USA,BUS
20160111,1,1,1,2,30,6,2.23880597,4,Engage in Material Cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,36,10,-2.356902357,4,"Make statement, not specified below",USA,GOV,USA,BUS
20160111,1,1,1,2,40,1,-7.552320291,1,Make Public Statement,USA,GOV,USA,BUS
20160111,1,1,1,2,43,4,0.280898876,2.8,Consult,USA,GOV,USA,BUS
20160111,1,1,1,2,46,1,4.871794872,7,Make Public Statement,USA,GOV,USA,BUS
20160111,1,1,1,2,50,10,1.486988848,3.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160111,1,1,1,2,51,28,0.903024608,3.4,Appeal to engage in or accept mediation,USA,GOV,USA,BUS
20160111,1,1,1,2,60,18,-3.900844082,6,Make empathetic comment,USA,GOV,USA,BUS
20160111,1,1,1,2,61,5,1.085481682,6.4,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,70,5,3.318584071,7,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,71,5,-1.459427904,7.4,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,84,2,0.331858407,7,Appeal,USA,GOV,USA,BUS
20160111,1,1,1,2,90,6,-1.677852349,-2,Engage in Material Cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,111,21,-0.089761597,-2,"Appeal for material cooperation, not specified below",USA,GOV,USA,BUS
20160111,1,1,1,2,112,1,-6.349206349,-2,Make Public Statement,USA,GOV,USA,BUS
20160111,1,1,1,2,120,6,-4.015296367,-4,Engage in Material Cooperation,USA,GOV,USA,BUS
20160111,1,1,1,2,141,10,0.473684211,-6.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160111,1,1,1,2,190,10,-0.984023801,-10,"Make statement, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,23,2,-1.459034792,3.4,Appeal,USA,GOV,USA,BUS
20160112,1,1,1,2,833,12,-1.387401112,5,Make pessimistic comment,USA,GOV,USA,BUS
20160112,1,1,1,2,113,3,-3.737259343,-2,Express intent to cooperate,USA,GOV,USA,BUS
20160112,1,1,1,2,125,10,-4.385964912,-5,"Make statement, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,1821,3,-5.11627907,-9,Express intent to cooperate,USA,GOV,USA,BUS
20160112,1,1,1,2,193,4,-2.503128911,-10,Consult,USA,GOV,USA,BUS
20160112,1,1,1,2,10,41,-1.176962272,0,Discuss by telephone,USA,GOV,USA,BUS
20160112,1,1,1,2,12,10,-1.968503937,-0.4,"Make statement, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,13,2,1.204819277,0.4,Appeal,USA,GOV,USA,BUS
20160112,1,1,1,2,14,3,-3.737259343,0,Express intent to cooperate,USA,GOV,USA,BUS
20160112,1,1,1,2,20,37,-0.820086626,3,Express intent to settle dispute,USA,GOV,USA,BUS
20160112,1,1,1,2,26,1,-1.650165017,4,Make Public Statement,USA,GOV,USA,BUS
20160112,1,1,1,2,36,10,-4.385964912,4,"Make statement, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,40,13,-3.237047481,1,Make optimistic comment,USA,GOV,USA,BUS
20160112,1,1,1,2,42,16,-1.850635014,1.9,Deny responsibility,USA,GOV,USA,BUS
20160112,1,1,1,2,43,18,-1.082054973,2.8,Make empathetic comment,USA,GOV,USA,BUS
20160112,1,1,1,2,46,5,-0.028767321,7,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160112,1,1,1,2,51,37,-2.308711959,3.4,Express intent to settle dispute,USA,GOV,USA,BUS
20160112,1,1,1,2,70,5,3.318584071,7,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160112,1,1,1,2,73,5,-3.351351351,7.4,Engage in Diplomatic cooperation,USA,GOV,USA,BUS
20160112,1,1,1,2,84,13,-0.645060653,7,Make optimistic comment,USA,GOV,USA,BUS
20160112,1,1,1,2,90,14,-2.912039485,-2,Consider policy option,USA,GOV,USA,BUS
20160112,1,1,1,2,100,10,-3.03969134,-5,"Make statement, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,110,1,0.59435364,-2,Make Public Statement,USA,GOV,USA,BUS
20160112,1,1,1,2,111,13,0.69428136,-2,Make optimistic comment,USA,GOV,USA,BUS
20160112,1,1,1,2,112,1,-6.349206349,-2,Make Public Statement,USA,GOV,USA,BUS
20160112,1,1,1,2,120,13,-1.404666974,-4,Make optimistic comment,USA,GOV,USA,BUS
20160112,1,1,1,2,130,30,-3.082911235,-4.4,"Express intent to cooperate, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,141,10,0.473684211,-6.5,"Make statement, not specified below",USA,GOV,USA,BUS
20160112,1,1,1,2,190,20,-0.811054397,-10,"Make an appeal or request, not specified below",USA,GOV,USA,BUS
20160113,1,1,1,2,833,6,-0.88028169,5,Engage in Material Cooperation,USA,GOV,USA,BUS
20160113,1,1,1,2,10,39,-0.791389334,0,Express intent to mediate,USA,GOV,USA,BUS
20160113,1,1,1,2,12,1,-2.915951973,-0.4,Make Public Statement,USA,GOV,USA,BUS
20160113,1,1,1,2,13,2,-0.323624595,0.4,Appeal,USA,GOV,USA,BUS
20160113,1,1,1,2,20,29,-0.258638813,3,#N/A,USA,GOV,USA,BUS
20160113,1,1,1,2,30,10,-0.836150008,4,"Make statement, not specified below",USA,GOV,USA,BUS
20160113,1,1,1,2,31,11,2.51948964,5.2,Decline comment,USA,GOV,USA,BUS
20160113,1,1,1,2,36,10,-4.276315789,4,"Make statement, not specified below",USA,GOV,USA,BUS
20160113,1,1,1,2,40,36,-2.23288686,1,Express intent to meet or negotiate,USA,GOV,USA,BUS
20160113,1,1,1,2,42,25,-1.030437683,1.9,"Appeal to yield, not specified below",USA,GOV,USA,BUS
20160113,1,1,1,2,43,18,-1.00286291,2.8,Make empathetic comment,USA,GOV,USA,BUS
